BORO,OCC,FW,year
4,3,230.49962,2002
4,3,230.69194,2002
4,3,221.98658,2002
4,1,201.06813,2002
4,3,179.12879,2002
4,3,207.21169,2002
4,3,162.94675,2002
4,3,187.43827,2002
4,3,159.83083,2002
4,3,181.90244,2002
4,3,165.19196,2002
4,3,183.27329,2002
4,2,185.38993,2002
4,2,142.20769,2002
4,3,172.90997,2002
4,2,183.27329,2002
4,3,163.66464,2002
4,3,143.35099,2002
4,2,146.97393,2002
4,3,189.94828,2002
4,1,200.82289,2002
4,3,200.75332,2002
4,3,221.98658,2002
4,3,230.69194,2002
4,1,190.12024,2002
4,3,228.03029,2002
4,1,206.26606,2002
4,2,160.13362,2002
4,3,193.46252,2002
4,3,265.12597,2002
4,3,171.15951,2002
4,3,215.27827,2002
4,3,217.63703,2002
4,3,183.27329,2002
4,3,210.13994,2002
4,3,179.12879,2002
4,2,230.69194,2002
4,1,179.764,2002
4,2,174.54881,2002
4,2,196.69543,2002
4,3,220.89547,2002
4,3,177.03785,2002
4,1,211.06383,2002
4,2,203.51231,2002
4,3,230.69194,2002
4,1,230.69194,2002
4,2,160.94229,2002
4,3,230.49962,2002
4,1,265.12597,2002
4,3,210.13994,2002
4,3,187.17937,2002
5,1,273.29363,2002
5,3,163.88129,2002
5,3,163.88129,2002
5,1,188.21468,2002
5,2,157.12386,2002
5,2,217.93352,2002
5,3,231.20831,2002
5,2,158.16632,2002
5,3,133.80904,2002
5,3,146.83206,2002
5,3,237.69497,2002
5,3,169.58756,2002
5,3,163.88129,2002
5,3,157.12386,2002
5,1,183.87887,2002
5,3,133.80904,2002
5,1,139.90253,2002
5,3,237.69497,2002
5,3,181.07962,2002
5,3,163.88129,2002
5,2,163.88129,2002
5,3,164.67121,2002
5,3,184.78465,2002
5,1,184.78465,2002
5,3,157.12386,2002
5,3,157.12386,2002
5,2,163.88129,2002
5,3,217.49618,2002
5,3,239.29799,2002
5,3,157.12386,2002
5,3,169.58756,2002
5,3,163.88129,2002
5,3,169.58756,2002
5,3,157.12386,2002
5,3,158.16632,2002
5,2,164.67121,2002
5,3,163.88129,2002
5,3,163.8117,2002
5,1,273.29363,2002
5,3,223.56598,2002
5,3,190.92316,2002
5,3,169.58756,2002
5,2,163.88129,2002
5,3,169.58756,2002
5,1,163.8117,2002
5,3,146.83206,2002
5,3,201.2272,2002
5,3,210.13943,2002
5,3,237.69497,2002
3,3,207.9441,2005
4,3,158.22154,2005
4,3,212.92111,2005
2,3,223.13866,2005
4,3,207.31067,2005
3,3,200.32487,2005
2,3,204.65663,2005
3,3,203.81678,2005
2,3,148.25025,2005
3,3,12.6619,2005
3,1,215.62308,2005
1,1,199.52512,2005
3,3,19.95359,2005
3,3,19.95359,2005
3,3,19.95359,2005
3,3,138.77144,2005
3,3,184.68326,2005
2,3,207.43952,2005
2,1,31.04725,2005
4,3,234.85088,2005
2,3,147.45447,2005
2,3,209.59025,2005
2,3,216.31339,2005
2,1,231.3868,2005
2,3,213.2936,2005
1,1,160.48174,2005
2,3,231.52381,2005
4,3,185.54188,2005
2,2,152.84753,2005
3,3,202.04759,2005
1,3,235.80373,2005
4,3,191.34063,2005
2,3,212.5403,2005
2,1,205.55235,2005
4,3,234.48196,2005
5,3,295.0383,2005
3,3,210.31414,2005
3,3,261.08749,2005
1,3,213.90995,2005
3,1,168.53852,2005
4,2,190.81952,2005
1,3,184.64924,2005
3,3,228.01068,2005
2,1,212.60227,2005
2,3,22.14639,2005
5,3,170.23653,2005
4,2,218.5243,2005
1,3,148.01052,2005
3,1,179.76991,2005
3,3,194.61216,2005
4,3,185.73059,2005
3,3,187.76045,2005
3,2,201.61281,2005
3,3,172.4318,2005
2,1,186.3356,2005
3,3,167.41924,2005
2,3,271.66879,2005
2,1,193.22713,2005
3,3,12.6619,2005
2,1,175.78769,2005
3,3,222.0104,2005
2,1,31.04725,2005
4,1,160.22281,2005
2,3,207.61717,2005
3,1,198.91437,2005
1,1,188.85833,2005
4,1,194.93892,2005
1,3,212.45885,2005
2,1,177.62708,2005
3,3,184.62728,2005
3,3,165.78833,2005
5,3,233.62616,2005
4,1,183.63712,2005
3,3,169.98051,2005
3,3,199.33633,2005
2,2,212.04581,2005
2,3,282.91045,2005
4,2,171.34846,2005
4,1,161.72221,2005
2,3,252.00948,2005
3,1,193.58317,2005
3,1,195.84712,2005
2,1,211.56243,2005
4,3,167.87486,2005
4,2,155.42914,2005
1,3,158.22172,2005
3,1,196.5724,2005
2,3,175.87291,2005
2,3,262.36624,2005
3,3,215.37475,2005
2,3,153.05259,2005
3,3,195.84712,2005
1,3,196.0631,2005
4,3,163.53932,2005
5,3,250.29925,2005
3,1,170.75271,2005
2,3,236.84099,2005
4,3,244.13489,2005
3,3,216.30112,2005
3,3,205.46168,2005
4,3,170.70509,2005
1,3,219.90945,2005
3,3,197.52611,2005
4,3,190.86528,2005
3,1,166.34052,2005
3,3,12.6619,2005
2,3,249.51525,2005
3,3,195.84712,2005
3,3,19.95359,2005
4,3,232.457,2005
4,1,233.56803,2005
4,3,170.04855,2005
3,3,19.95359,2005
4,3,227.51719,2005
4,2,165.1672,2005
3,3,235.07737,2005
3,1,175.17258,2005
2,3,22.14639,2005
1,3,13.55126,2005
3,3,12.6619,2005
2,1,218.21519,2005
1,3,212.45885,2005
2,1,285.62586,2005
2,3,22.14639,2005
2,3,232.91905,2005
1,3,22.03362,2005
3,1,207.68024,2005
4,3,186.50161,2005
5,3,153.62938,2005
1,3,18.42443,2005
3,3,181.45094,2005
1,1,193.52235,2005
3,3,12.6619,2005
2,3,202.83813,2005
3,3,205.48893,2005
3,3,215.03133,2005
3,3,194.41122,2005
2,3,282.91045,2005
3,3,19.95359,2005
3,3,206.29406,2005
3,3,19.95359,2005
3,1,205.61311,2005
3,2,183.80157,2005
2,1,259.42419,2005
2,3,172.87536,2005
3,3,216.30112,2005
3,3,205.65736,2005
2,3,165.48508,2005
4,3,198.24955,2005
3,3,204.14758,2005
2,3,204.98514,2005
2,2,157.89409,2005
3,3,202.51579,2005
1,3,212.45885,2005
3,3,19.95359,2005
3,3,19.95359,2005
2,3,272.96518,2005
1,1,204.47947,2005
4,3,170.70509,2005
2,3,200.40309,2005
3,1,199.67249,2005
4,3,184.46974,2005
3,3,12.6619,2005
2,1,206.23806,2005
2,3,238.99459,2005
3,1,146.34343,2005
3,2,191.72516,2005
1,3,20.07402,2005
3,3,12.6619,2005
3,3,213.94989,2005
3,3,203.78793,2005
2,3,195.51489,2005
1,3,215.96296,2005
3,3,197.16951,2005
1,3,22.03362,2005
3,1,204.20855,2005
3,1,192.53377,2005
4,3,164.03969,2005
2,3,173.64709,2005
1,1,182.76974,2005
2,1,228.39138,2005
5,3,156.31943,2005
1,1,126.17913,2005
5,2,176.69606,2005
3,3,12.6619,2005
3,3,206.20096,2005
2,3,205.2947,2005
3,3,188.1201,2005
2,1,216.45227,2005
3,1,17.71679,2005
3,1,169.25589,2005
3,1,191.58335,2005
5,1,157.9657,2005
3,3,12.6619,2005
1,3,30.96784,2005
3,3,205.63155,2005
1,1,185.83683,2005
3,1,220.38504,2005
2,3,197.55568,2005
2,2,242.51231,2005
2,3,210.37735,2005
2,3,170.56119,2005
5,3,200.05557,2005
3,1,195.86546,2005
3,1,168.557,2005
3,1,162.76769,2005
1,3,212.45885,2005
3,3,19.95359,2005
2,3,194.08187,2005
5,3,178.40831,2005
3,3,19.95359,2005
3,1,255.43258,2005
3,3,187.80457,2005
2,3,216.32078,2005
3,3,205.63155,2005
2,1,157.13117,2005
4,1,236.29554,2005
3,3,188.82085,2005
1,1,182.84447,2005
3,3,201.97852,2005
3,3,174.12781,2005
3,1,239.71591,2005
4,2,203.65012,2005
4,3,214.11061,2005
4,2,206.27945,2005
2,1,224.12851,2005
4,3,218.46361,2005
3,1,194.7071,2005
2,1,205.96586,2005
3,3,199.39285,2005
3,3,198.20261,2005
2,3,277.08354,2005
1,1,197.9212,2005
3,3,19.95359,2005
3,3,195.84712,2005
4,1,175.42819,2005
2,3,165.60919,2005
3,3,19.95359,2005
3,3,251.44858,2005
3,3,12.6619,2005
3,1,184.30078,2005
2,3,158.59102,2005
3,3,171.23533,2005
3,3,191.34488,2005
2,3,264.30679,2005
2,1,191.42543,2005
4,2,181.89873,2005
4,3,201.91267,2005
4,1,199.75608,2005
3,1,198.79423,2005
4,1,210.81306,2005
1,3,198.23199,2005
4,1,203.83384,2005
4,3,201.10211,2005
3,3,204.75295,2005
1,3,163.0107,2005
3,2,234.34431,2005
4,3,219.87477,2005
2,1,232.42041,2005
4,3,231.21391,2005
2,1,231.02845,2005
2,3,226.39745,2005
1,3,211.16173,2005
3,3,200.32487,2005
5,3,243.72215,2005
3,3,12.6619,2005
2,3,223.94675,2005
3,3,178.86999,2005
2,3,22.14639,2005
1,1,188.68549,2005
2,2,155.70907,2005
2,1,207.73881,2005
3,3,188.2965,2005
4,2,170.04855,2005
2,1,258.96856,2005
4,1,177.86841,2005
3,3,192.59214,2005
2,1,192.09101,2005
4,3,306.73269,2005
3,3,138.95897,2005
3,1,213.91482,2005
1,3,186.97808,2005
2,3,282.91045,2005
3,3,12.6619,2005
4,3,231.21391,2005
2,1,227.34684,2005
1,3,153.65763,2005
1,1,147.66782,2005
5,3,133.36777,2005
4,1,206.35031,2005
2,1,255.65892,2005
2,3,22.14639,2005
2,2,204.57928,2005
3,3,207.9441,2005
2,3,245.06483,2005
3,3,19.95359,2005
4,3,208.75634,2005
2,3,153.0029,2005
3,3,12.6619,2005
3,2,222.0104,2005
2,3,13.08841,2005
2,3,212.04581,2005
1,3,154.68119,2005
3,3,19.95359,2005
2,3,205.26331,2005
1,2,150.82729,2005
3,3,197.7754,2005
3,1,187.76045,2005
2,3,149.12088,2005
4,3,203.59532,2005
3,1,192.53377,2005
3,3,191.72516,2005
3,3,12.6619,2005
2,1,164.85166,2005
3,3,19.95359,2005
2,1,159.37237,2005
4,3,170.04855,2005
1,3,186.44169,2005
4,3,196.81243,2005
3,1,204.72593,2005
4,3,204.42132,2005
4,2,132.90297,2005
2,1,200.41429,2005
3,3,197.18062,2005
3,3,19.95359,2005
2,3,202.26897,2005
4,3,169.80902,2005
3,3,203.82268,2005
2,1,283.40349,2005
2,1,162.13394,2005
2,1,166.67785,2005
2,3,199.40855,2005
3,1,213.91288,2005
3,3,19.95359,2005
1,3,13.55126,2005
3,3,19.95359,2005
1,1,258.47817,2005
4,2,173.11788,2005
2,3,148.9474,2005
4,3,169.80902,2005
1,1,194.05099,2005
2,1,174.71099,2005
3,3,181.42476,2005
4,2,206.27945,2005
3,3,178.83396,2005
4,2,218.72724,2005
3,3,19.95359,2005
4,2,265.78827,2005
4,1,171.84901,2005
2,1,196.92637,2005
1,3,176.45255,2005
3,1,197.7754,2005
5,1,166.72543,2005
2,3,22.14639,2005
2,3,232.42041,2005
3,3,195.22065,2005
1,3,182.83765,2005
1,1,196.57439,2005
3,2,216.25043,2005
3,3,213.94989,2005
2,3,265.14004,2005
2,2,220.59094,2005
3,3,186.65506,2005
3,1,155.77293,2005
3,3,19.95359,2005
2,3,240.76278,2005
3,1,166.34052,2005
3,3,19.95359,2005
3,3,19.95359,2005
1,3,237.02182,2005
2,3,279.84331,2005
2,3,155.79128,2005
3,3,195.17205,2005
3,2,194.14567,2005
3,1,191.72516,2005
3,1,213.12688,2005
2,3,220.74532,2005
4,1,228.60187,2005
2,3,183.12895,2005
3,3,207.9441,2005
3,3,178.63258,2005
3,3,19.95359,2005
2,3,156.52293,2005
5,3,130.26619,2005
2,1,157.47812,2005
1,3,159.595,2005
3,3,181.65547,2005
4,1,173.11788,2005
4,1,220.41897,2005
3,3,195.70289,2005
2,3,218.84132,2005
3,1,171.57832,2005
3,3,225.88235,2005
3,3,19.95359,2005
3,3,12.6619,2005
4,1,188.5245,2005
4,3,256.2925,2005
3,3,196.06753,2005
2,3,218.24432,2005
4,1,144.01662,2005
3,3,193.07995,2005
4,2,163.23734,2005
1,3,182.84348,2005
4,1,218.0373,2005
2,3,210.39226,2005
3,3,19.95359,2005
3,3,12.6619,2005
3,1,195.86546,2005
3,3,152.31897,2005
2,3,212.04581,2005
2,3,198.2054,2005
3,2,234.72183,2005
3,3,166.34052,2005
1,3,19.35868,2005
3,3,229.37813,2005
2,3,224.52503,2005
4,2,201.18802,2005
3,3,19.95359,2005
3,3,213.94989,2005
4,1,183.07109,2005
4,1,196.26706,2005
3,2,205.48893,2005
2,2,215.30615,2005
1,3,13.44505,2005
3,3,194.46883,2005
5,3,227.73951,2005
1,3,13.55126,2005
3,1,142.85906,2005
2,3,282.91045,2005
1,3,170.99559,2005
3,1,11.2425,2005
2,3,282.91045,2005
4,1,173.79012,2005
3,3,186.33351,2005
1,3,20.07402,2005
3,3,12.6619,2005
2,3,198.12813,2005
2,3,209.34574,2005
3,3,164.41766,2005
2,3,282.91045,2005
3,3,229.37813,2005
3,1,227.2845,2005
1,3,217.71842,2005
3,3,231.21709,2005
4,3,251.2842,2005
5,3,184.56875,2005
1,3,166.45694,2005
1,3,13.44505,2005
5,2,201.83614,2005
3,3,12.6619,2005
4,2,229.01156,2005
1,1,204.10575,2005
2,1,210.88955,2005
3,3,202.93057,2005
1,3,20.07402,2005
3,1,207.68024,2005
4,1,199.37855,2005
2,3,302.5318,2005
2,3,217.54763,2005
3,3,195.17205,2005
2,3,255.4251,2005
3,1,174.16668,2005
5,3,205.49518,2005
2,3,154.76094,2005
3,3,19.95359,2005
3,3,168.66186,2005
3,3,12.6619,2005
1,3,247.37064,2005
2,3,222.01606,2005
1,3,160.48174,2005
3,3,12.6619,2005
1,1,158.86636,2005
2,3,335.61646,2005
4,2,187.47714,2005
3,1,247.00238,2005
3,3,211.27617,2005
3,3,220.3254,2005
2,3,215.6731,2005
3,3,194.17914,2005
4,3,151.61634,2005
1,3,216.18594,2005
5,1,208.40246,2005
5,2,215.78511,2005
3,3,231.34729,2005
2,1,200.6259,2005
3,1,172.89521,2005
2,3,22.14639,2005
3,3,12.6619,2005
2,3,179.42035,2005
3,3,203.12771,2005
2,1,31.04725,2005
3,3,164.21576,2005
4,3,282.60806,2005
3,3,19.95359,2005
1,3,284.58791,2005
3,1,231.40823,2005
1,1,285.83372,2005
3,3,192.10235,2005
3,1,194.41122,2005
3,3,19.95359,2005
2,1,228.22217,2005
4,3,162.62569,2005
2,3,343.95165,2005
3,3,216.30112,2005
1,3,177.65737,2005
3,1,207.74227,2005
3,1,17.71679,2005
3,3,203.81678,2005
3,3,159.08402,2005
4,3,196.81243,2005
3,3,12.6619,2005
4,3,227.37342,2005
3,1,204.14758,2005
3,3,194.14567,2005
4,3,191.57861,2005
1,3,185.93496,2005
1,3,20.07402,2005
3,3,172.97659,2005
4,3,155.22117,2005
2,3,195.7659,2005
2,3,262.90585,2005
1,3,186.44169,2005
4,1,175.07342,2005
1,1,168.92194,2005
3,3,287.20848,2005
3,1,254.60246,2005
3,3,19.95359,2005
2,1,156.61913,2005
2,3,202.63952,2005
5,1,137.74437,2005
1,3,215.96296,2005
2,1,188.35908,2005
4,3,161.99717,2005
3,3,184.68326,2005
3,3,19.95359,2005
2,3,199.97527,2005
3,1,187.73958,2005
5,1,197.61697,2005
4,3,188.16438,2005
2,3,28.73569,2005
3,3,195.84712,2005
4,2,181.89873,2005
3,3,213.91288,2005
4,3,261.3896,2005
2,3,300.26737,2005
4,3,170.70509,2005
1,3,20.07402,2005
3,1,216.46411,2005
2,3,270.48317,2005
3,2,138.77144,2005
4,3,243.45017,2005
2,3,199.56538,2005
3,3,181.45094,2005
3,3,19.95359,2005
3,3,191.08376,2005
1,3,159.41979,2005
3,1,144.65085,2005
4,1,217.96866,2005
2,3,245.83315,2005
3,3,213.91288,2005
2,3,13.08841,2005
2,3,204.11225,2005
4,3,169.80902,2005
2,3,282.91045,2005
2,3,303.9286,2005
2,3,22.14639,2005
3,1,172.88041,2005
1,2,180.12449,2005
2,3,180.45791,2005
2,3,183.87186,2005
2,3,213.19428,2005
4,1,219.82438,2005
3,1,209.18989,2005
1,1,153.84345,2005
3,3,19.95359,2005
3,2,174.73605,2005
3,3,19.95359,2005
4,2,188.35733,2005
4,2,189.97112,2005
5,3,160.93038,2005
2,3,22.14639,2005
2,1,162.2444,2005
5,3,210.76685,2005
2,2,296.43874,2005
1,3,289.21106,2005
2,3,134.06442,2005
1,3,195.37927,2005
2,3,171.96284,2005
2,3,218.21519,2005
2,1,231.5208,2005
2,3,218.84132,2005
5,3,170.7919,2005
4,1,177.26373,2005
2,3,154.8286,2005
3,3,19.95359,2005
2,1,276.4048,2005
1,3,291.78956,2005
2,3,181.46111,2005
1,3,13.55126,2005
3,3,213.91288,2005
3,3,182.71674,2005
2,1,167.06026,2005
3,1,237.10278,2005
3,3,182.28706,2005
3,3,19.95359,2005
4,3,173.44952,2005
3,3,19.95359,2005
2,3,13.08841,2005
2,1,197.31383,2005
1,3,246.98335,2005
3,1,205.61311,2005
2,3,257.53103,2005
1,3,20.07402,2005
2,3,143.51162,2005
3,3,231.34729,2005
3,3,181.29747,2005
3,3,19.95359,2005
4,3,271.0567,2005
4,1,208.80487,2005
1,1,147.30901,2005
2,3,13.08841,2005
3,3,207.14435,2005
5,3,153.80729,2005
3,1,216.76602,2005
2,1,213.5571,2005
3,3,199.26675,2005
3,3,199.74975,2005
1,1,217.71842,2005
3,3,196.24819,2005
3,3,195.17205,2005
3,3,192.10235,2005
2,3,227.65484,2005
1,3,188.74268,2005
1,3,287.51089,2005
2,3,213.97564,2005
5,3,164.74503,2005
2,2,294.11466,2005
3,3,204.14758,2005
3,1,191.62027,2005
4,3,260.94542,2005
2,3,227.28204,2005
2,1,216.3484,2005
3,3,12.6619,2005
4,1,250.20254,2005
2,3,230.25126,2005
2,3,212.44532,2005
3,3,19.95359,2005
3,1,178.63258,2005
2,3,269.42631,2005
4,3,197.4771,2005
1,3,126.14893,2005
3,3,19.95359,2005
1,3,20.07402,2005
2,1,158.1185,2005
3,3,192.59214,2005
1,1,203.41783,2005
3,2,268.94659,2005
4,3,228.54506,2005
3,3,231.34729,2005
1,2,179.99361,2005
1,3,169.55516,2005
5,3,180.61766,2005
3,3,213.91288,2005
3,1,199.67249,2005
1,1,183.07234,2005
1,3,20.07402,2005
2,3,178.77925,2005
1,1,159.80394,2005
2,1,215.55472,2005
4,1,148.00372,2005
2,3,135.72586,2005
4,3,174.04075,2005
1,3,181.39483,2005
1,3,17.30103,2005
2,3,226.59965,2005
2,3,13.08841,2005
1,1,194.45156,2005
3,1,200.96737,2005
3,3,189.13038,2005
3,3,203.15158,2005
4,3,190.55054,2005
2,3,209.34579,2005
4,3,260.32609,2005
3,3,12.6619,2005
3,3,219.36785,2005
4,3,215.97832,2005
4,3,229.60788,2005
1,1,194.45815,2005
4,1,202.17396,2005
2,1,184.65062,2005
1,3,194.72081,2005
4,1,172.49857,2005
1,3,13.55126,2005
4,3,205.52193,2005
3,3,19.95359,2005
2,3,202.46131,2005
4,3,201.32144,2005
3,3,19.95359,2005
4,1,202.03282,2005
2,2,194.54134,2005
3,1,178.63258,2005
3,3,277.64702,2005
2,3,141.10711,2005
2,1,277.08354,2005
3,3,174.32408,2005
4,3,207.82958,2005
2,3,190.31107,2005
1,1,251.10711,2005
3,3,168.67497,2005
3,3,12.6619,2005
2,3,246.8391,2005
3,1,232.53405,2005
3,1,268.2874,2005
3,3,19.95359,2005
1,3,246.17591,2005
5,1,164.68081,2005
2,3,162.08694,2005
2,1,208.28039,2005
4,2,211.80259,2005
4,1,197.54171,2005
3,3,215.37475,2005
2,3,282.91045,2005
3,3,207.38217,2005
1,3,22.03362,2005
4,3,226.68141,2005
1,3,203.26179,2005
3,3,12.6619,2005
3,3,205.65736,2005
3,3,213.94989,2005
1,1,195.85589,2005
1,3,256.84331,2005
2,3,301.47012,2005
4,3,289.01739,2005
4,3,206.33984,2005
3,3,19.95359,2005
3,1,213.91288,2005
1,3,201.64737,2005
3,1,203.23626,2005
2,1,220.17394,2005
2,2,140.52219,2005
4,1,207.2477,2005
5,2,181.26582,2005
4,1,212.86564,2005
3,1,189.42205,2005
2,3,164.18725,2005
4,3,207.99511,2005
1,3,13.44505,2005
3,1,205.47148,2005
4,3,206.47299,2005
3,3,168.557,2005
2,1,31.04725,2005
2,3,145.87825,2005
2,3,203.79832,2005
3,3,19.95359,2005
2,3,232.42041,2005
3,1,195.04286,2005
1,3,206.17623,2005
3,3,12.6619,2005
3,3,12.6619,2005
1,3,13.44505,2005
1,1,223.51275,2005
1,3,13.55126,2005
3,3,208.93988,2005
3,1,17.71679,2005
3,3,195.82263,2005
4,3,170.99854,2005
1,1,204.35558,2005
3,1,203.82268,2005
2,3,229.36217,2005
5,3,220.01558,2005
3,3,19.95359,2005
3,2,213.94989,2005
3,3,192.59214,2005
4,1,208.79598,2005
2,3,238.99459,2005
4,1,226.99967,2005
1,3,219.00531,2005
3,3,213.91288,2005
3,3,202.23707,2005
5,1,152.48574,2005
1,1,177.30332,2005
3,3,188.57715,2005
2,3,184.01284,2005
4,3,231.21391,2005
2,3,231.3868,2005
3,3,19.95359,2005
3,1,276.23266,2005
1,3,133.0367,2005
4,3,231.21391,2005
2,3,195.32505,2005
2,3,197.53499,2005
3,3,12.6619,2005
3,1,214.56682,2005
2,1,253.0337,2005
2,3,210.39226,2005
3,3,199.26675,2005
4,3,282.02593,2005
1,1,186.41505,2005
4,1,209.2855,2005
4,1,203.52209,2005
3,3,250.39381,2005
4,1,228.98296,2005
3,3,12.6619,2005
2,2,216.79373,2005
3,3,19.95359,2005
2,3,157.13117,2005
2,3,209.75641,2005
5,1,266.73956,2005
1,1,135.47696,2005
4,3,162.59169,2005
4,2,147.4162,2005
2,1,31.04725,2005
3,1,190.17618,2005
5,3,12.68757,2005
3,3,205.4595,2005
2,1,184.36676,2005
3,3,19.95359,2005
3,3,195.86546,2005
4,1,268.76512,2005
2,1,217.11682,2005
2,3,22.14639,2005
5,3,208.58271,2005
2,1,137.52914,2005
4,3,231.21391,2005
1,1,166.32727,2005
4,2,198.24233,2005
3,3,169.98051,2005
3,1,212.48839,2005
2,3,165.6237,2005
3,3,201.18745,2005
3,3,237.10278,2005
2,3,264.98893,2005
2,3,232.42041,2005
3,3,174.94609,2005
5,3,258.3802,2005
1,1,198.08375,2005
2,3,214.32969,2005
4,3,231.21391,2005
2,3,282.91045,2005
2,3,202.1259,2005
3,3,19.95359,2005
2,3,13.08841,2005
2,3,171.14719,2005
3,3,19.95359,2005
3,3,192.59214,2005
3,3,19.95359,2005
4,1,217.96866,2005
1,3,200.86067,2005
4,3,183.84813,2005
4,1,143.54176,2005
2,1,197.67203,2005
2,3,183.1308,2005
2,3,206.22729,2005
3,2,187.73958,2005
2,3,211.57037,2005
3,3,175.85564,2005
3,2,209.80311,2005
3,3,19.95359,2005
3,3,191.08376,2005
1,3,139.77663,2005
2,1,204.89633,2005
2,2,268.44742,2005
2,3,223.48117,2005
3,3,182.41328,2005
2,1,277.08354,2005
2,3,241.18354,2005
1,3,13.55126,2005
4,3,228.26783,2005
1,3,212.45885,2005
3,3,204.14758,2005
4,2,197.48718,2005
3,3,178.53611,2005
3,3,204.05816,2005
4,3,231.21391,2005
4,3,212.92111,2005
1,1,219.17576,2005
3,3,19.95359,2005
5,1,181.03859,2005
3,3,203.81678,2005
3,2,227.12289,2005
1,3,257.05401,2005
2,2,281.01746,2005
1,3,170.22393,2005
2,3,292.49989,2005
3,1,205.48893,2005
3,3,188.29492,2005
3,3,194.61216,2005
3,1,196.74204,2005
3,3,191.72516,2005
3,3,12.6619,2005
3,3,185.9524,2005
2,3,204.65663,2005
2,3,211.29128,2005
1,3,13.55126,2005
2,3,202.35878,2005
3,1,195.17205,2005
3,1,192.71155,2005
3,3,201.61281,2005
4,2,164.4867,2005
2,1,161.00847,2005
2,3,216.50502,2005
2,2,221.35277,2005
4,3,212.24974,2005
3,3,203.82268,2005
2,1,160.88354,2005
3,3,189.70562,2005
2,3,224.6266,2005
3,3,19.95359,2005
3,3,205.61311,2005
1,2,174.43739,2005
4,1,175.42819,2005
2,2,192.49051,2005
2,1,175.54997,2005
1,3,251.97988,2005
3,1,261.52348,2005
3,3,188.7292,2005
4,1,153.43752,2005
1,1,200.56897,2005
3,3,19.95359,2005
2,3,215.85262,2005
2,1,212.26366,2005
3,3,19.95359,2005
2,3,219.75404,2005
4,2,155.22117,2005
2,1,218.81304,2005
2,1,210.88955,2005
2,1,172.70536,2005
2,3,304.21113,2005
1,1,145.11486,2005
4,3,174.04075,2005
2,2,225.94547,2005
3,1,205.47148,2005
3,3,12.6619,2005
3,3,206.29406,2005
2,3,202.69086,2005
3,3,19.95359,2005
3,3,192.59214,2005
3,2,206.29406,2005
3,3,12.6619,2005
3,3,200.32033,2005
3,1,197.167,2005
1,3,246.09937,2005
3,3,19.95359,2005
3,3,202.03904,2005
3,2,143.79633,2005
4,1,232.50561,2005
3,3,203.5858,2005
2,3,214.6526,2005
3,3,204.14758,2005
3,1,162.57691,2005
3,3,198.3884,2005
3,3,19.95359,2005
2,3,261.80929,2005
3,2,256.90264,2005
3,3,274.62896,2005
2,1,200.40309,2005
3,1,17.71679,2005
3,1,208.93988,2005
1,1,192.79997,2005
4,3,145.66125,2005
3,3,213.1011,2005
3,3,207.9441,2005
4,3,289.01739,2005
5,3,295.0383,2005
5,2,155.75422,2005
2,1,192.79222,2005
3,3,12.6619,2005
1,3,13.44505,2005
4,3,231.21391,2005
2,3,22.14639,2005
4,2,194.7797,2005
3,1,159.50967,2005
5,1,280.76225,2005
3,1,204.14758,2005
4,2,224.92329,2005
4,1,190.02051,2005
3,1,187.76362,2005
4,1,264.00561,2005
4,3,226.99967,2005
3,3,191.72516,2005
2,3,221.87202,2005
2,3,28.73569,2005
2,3,275.82062,2005
3,3,201.78768,2005
3,1,193.53769,2005
3,2,178.53611,2005
1,3,13.55126,2005
3,3,189.67469,2005
3,2,188.29492,2005
2,1,152.22078,2005
2,3,243.42549,2005
3,3,19.95359,2005
1,3,20.07402,2005
1,2,135.8527,2005
4,3,243.03716,2005
3,1,244.77358,2005
1,3,242.03095,2005
2,2,135.72586,2005
3,1,192.53377,2005
3,3,19.95359,2005
1,3,13.44505,2005
2,3,199.52283,2005
2,1,234.78501,2005
1,1,192.79997,2005
1,3,13.55126,2005
3,1,198.3884,2005
3,2,198.85727,2005
4,3,237.81646,2005
3,3,227.16611,2005
3,3,188.64961,2005
1,3,147.30901,2005
3,3,192.42843,2005
4,2,227.82803,2005
3,3,213.94989,2005
3,2,225.10317,2005
3,3,12.6619,2005
2,1,224.90303,2005
3,3,180.82503,2005
2,3,13.08841,2005
3,3,12.6619,2005
3,3,194.88435,2005
5,1,155.60119,2005
2,1,218.51178,2005
4,1,174.04329,2005
1,1,202.10311,2005
2,1,256.06648,2005
4,3,185.71296,2005
3,2,198.78427,2005
2,1,223.13866,2005
2,3,195.46413,2005
5,3,208.40246,2005
4,3,202.68888,2005
2,3,197.53972,2005
3,3,188.82085,2005
3,3,19.95359,2005
4,3,171.97901,2005
3,3,181.9479,2005
3,3,193.58317,2005
3,3,215.03133,2005
4,3,231.21391,2005
2,2,177.8284,2005
3,3,191.08376,2005
1,1,250.43736,2005
3,2,204.03589,2005
2,3,226.30481,2005
4,3,136.50478,2005
3,1,166.34052,2005
3,3,203.82268,2005
2,1,201.55894,2005
4,2,155.22117,2005
3,3,12.6619,2005
2,3,253.50497,2005
2,3,262.03244,2005
2,3,13.08841,2005
4,2,203.59532,2005
4,3,208.06994,2005
2,3,225.14645,2005
3,3,12.6619,2005
4,1,206.27945,2005
3,3,269.80461,2005
3,3,203.82268,2005
2,1,222.97521,2005
4,2,217.24688,2005
3,3,191.08376,2005
3,3,184.62728,2005
2,2,233.50576,2005
